,artist,title,album,text
10,Abdurrahman Önül,Alemlerin Sultanı,Sahabeler,Aşkın ile aşıklar yansın ya resul Allah  İçip aşkın şarabın kansın ya resul Allah  Aşk yunusun canı ilmi şefaat kanı  Âlemlerin sultanı sensin ya resul Allah  Allah sensin ya resul Allah    Aşk yunusun canı ilmi şefaat kanı  Âlemlerin sultanı sensin ya resul Allah  Allah sensin ya resul Allah    Şu seni seven kişi verir yoluna başı  İki cihan güneşi sensin ya resul Allah  Aşk yunusun canı ilmi şefaat kanı  Âlemlerin sultanı sensin ya resul Allah  Allah sensin ya resul Allah    Aşk yunusun canı ilmi şefaat kanı  Âlemlerin sultanı sensin ya resul Allah  Allah sensin ya resul Allah    
11,Abdurrahman Önül,Allah Der,Öksüzüm,Dağ  Allah der taş Allah der  Gül Allah der kuş Allah der  Canlı cansız ne var ise Alem aşk iLe Allah der  Bu gece içim yanıyor Deli gönül bulanıyor Kainat hakkı arıyor Allah Allah diye diye  Dağ  Allah der taş Allah der  Gül Allah der kuş Allah der  Canlı cansız ne var ise Alem aşk iLe Allah der  Karınca çalışır durur sular aka aka kurur Derviş sinesine vurur Allah Allah diye diye  Dağ  Allah der taş Allah der  Gül Allah der kuş Allah der      
12,Abdurrahman Önül,Allah Diyelim,Gül Demeti Geldim Allah'ım,Bugün sema var gelin ihvanlar Dönsün semazen bir olsun canlar *** Allah diyelim Resul diyelim Aşk ile yanıp yanıp dönelim *** Gelin dönelim nefsi yenelim Mevlana gibi hakka erelim *** Allah diyelim Resul diyelim Aşk ile yanıp yanıp dönelim *** Gönül yanacak aşka kanacak Uçan kuş gibi kanatlanacak *** Allah diyelim Resul diyelim Aşk ile yanıp yanıp dönelim *** Yan döne döne hep aynı yöne Şeb-i aruzda ağlarım yine *** Allah diyelim Resul diyelim     
13,Abdurrahman Önül,Allah'ım Allah,Yana Yana,Allah'ım Allah Severim billah Mabudum Allah Aşk meydanında  Hz Ömer belinde kemer Hu deyip döner  aşk meydanında Hz Ömer belinde kemer Hu deyip döner  aşk meydanında   Allah'ım Allah Severim billah Mabudum Allah. Aşk meydanında  Hz Bekir dilinde zikir Hu deyip döner  aşk meydanında Hz Bekir dilinde zikir Hu deyip döner  aşk meydanında   Allah'ım Allah Severim billah Mabudum Allah Aşk meydanında  Hz Osman dilinde kuran Hu deyip döner aşk meydanında Hz Osman dilinde kuran     
14,Abdurrahman Önül,Allah'u Ekber,Dosta Doğru,"Aldığımız her nefeste her zerrede Adı vardır Güneş'te Ay'da gece gündüzde Arş-ı semada adı vardır  Allah'u Ekber,Allah'u Ekber Allah'u Ekber,Allah'u Ekber   (x2)   "
15,Abdurrahman Önül,Allahu Allah,Veysel Karani,Ömrüm bitirmiş viranemiyem Aklın yitirmiş divanamiyem Ömrüm bitirmiş viranemiyem Aklın yitirmiş divanemiyem  Allahu Allah allahu Allah Allahu Allah allahu Allah Allahu Allah allahu Allah Allahu Allah allahu Allah  Kanat vururum döner dururum Yanar kururum pervanemiyem Kanat vururum döner dururum Yanar kururum pervanemiyem  Allahu Allah allahu Allah Allahu Allah allahu Allah Allahu Allah allahu Allah Allahu Allah allahu Allah  
16,Abdurrahman Önül,Anam,Canım Anam,Beni kundaklara sardın Ne tatlı ninni söyledin Nasıl öderim hakkın senin Canım anam canım anam   Ana başta taç imiş Her derde ilaç imiş Bir evlat bir olsa da Anaya muhtaç imiş   Göz yaşımı silerdin sen Baş ucuma gelirdin sen Dertlerime devadın sen Nasıl öderim hakkını ben   
17,Abdurrahman Önül,Annem,Yana Yana,"Senden ayrı kalmak  inan öyle zorki öyle Annem!  dayanılmaz bu hasretin  burnumda tütersin Annem!    Annem Annem Annem Annem!    Rabbim razı olsun senden  Annem Annem Annem Annem!  cennete gireersin Annem!    Bir gün bile öf demedin,  Geceni gündüz eyledin;  Gücenmedin kırılmadın;  daima evladım dedin..    Annem! Annem! Annem! Annem!  Rabbim razı olsun senden,    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Annem! Annem! Annem! Annem!  cennete girersin Annem!    Başucuma gelirdinya Annem!  Hissederdim sıcaklıgını kokunu,  Dost dedigin senin gibi olmalı,  Yürekyen candan öte olmalı,    Sana gül demiyorum,  Çünkü güller soluyor Annem!  Sen hiç solma Annem!  Vefalı Annem! güzel Annem!  Can Annem! Annem! Annem!    Annem! Annem! Annem! Annem!  Rabbim razı olsun senden,  Annem! Annem! Annem! Annem!  cennete girersin Annem!!!   "
18,Abdurrahman Önül,Arafat,Arafat,Bugün benim içim yanar Yüreğimde yaram kanar Bu gönül Mekke'yi anar Arafat'a çıkar beni  Çıkar beni seyranına Sar o gönül devranına Arafat'a çıkmak güzel Hayran oldum her yanına   Beyaz ihramı giyeyim Budur benim tek dileyim Orada dile geleyim Arafat'a çıkar beni      
19,Abdurrahman Önül,Arafat Dağı,Öksüzüm,Arafat dağı da bir yüce dağdır  inanın peygamber ölmedi sağdır Ranzasına vardım gülistan bağdır  seni ziyarete geldim efendim bir nazar almaya geldim efendim  Sana gelir iken beni görmüşler  yolumun üstüne pusu kurmuşlar Hain nefsim can evimden vurmuşlar  seni ziyarete geldim efendim Bir nazar almaya geldim efendim      
20,Abdurrahman Önül,Arayu Arayu,Sahabeler,Arayu araya bulsam izini arayu araya bulsam izini İzinin tozuna sürsem yüzümü sürsem yüzümü Hak nasip eylese görsem yüzünü ya Muhammet canım arzular seni Hak nasip eylese görsem yüzünü ya Muhammet canım arzular seni  Bir mübarek sefer olsa da gitsem bir mübarek sefer olsa da gitsem Kâbe yollarında kumlara batsam kumlara batsam Hup cemalin bir kez düşte seyretsem ya Muhammet canım arzular seni Hup cemalin bir kez düşte seyretsem ya Muhammet canım arzular seni  Ali ile hasan Hüseyin anda ali ile hasan Hüseyin anda  Sevgisi gönülde muhabbet canda muhabbet canda Yarın mahşer günü hak divanında ya Muhammet canım arzular seni Yarın mahşer günü hak divanında ya Muhammet canım arzular seni  Yunus met eyledi seni dillerde yunus met eyledi seni dillerde  Dillerde diller de hem gönüllerde hem gönüllerde Ağlayu ağlayı gurbet ellerde ya Muhammet canım arzular seni Ağlayu ağlayı gurbet ellerde ya Muhammet canım arzular seni.   
21,Abdurrahman Önül,Aşkın,Yana Yana,Bahçelerde gonca güller Açar Mevlam aşkın ile Seherlerde zakir kullar Ağlar Mevlam aşkın ile  Aşkın ile aşkın ile Yanar kullar aşkın ile Bülbül öter sular çağlar Aşkın ile aşkın ile  Sana sevdalı gönüller Yanar Mevlam aşkın ile     
22,Abdurrahman Önül,Ay Doğdu,Veysel Karani,"Taleal bedru aleyna  Min seniyyatil veda  Vecebeş şükrü aleyna  Veda alil lehida    Ay doğdu üzerimize  Veda tepelerinden  Şükür gerekti bizlere  Allah'a davetinden      Eyyühel meb'u süfina  Ci'te bil emril mut'a  Ci'te şerreftel medina  Merhaben ya hayra da        eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Ey bizden seçilen elçi  Yüce bir davetle geldin  Sen bu şehre şeref verdin  Ey sevgili hoş geldin      Ente şemsün ente bedrun  Ente nurun ala nur  Ente misbahus süreyya  Ya Habibi ya Rasul      Sen güneşsin sen aysın  Sen nur üstüne nursun  Sen süreyya ışığısın   Ey sevgili ey Rasul   "
23,Abdurrahman Önül,Babam Neredesin,Ağlama Zeynebim,Babam yanımda olsaydı Hiçbir şeyim olmasaydı Yaslandığım dağ gibiydi Varlığı bana yeterdi Ah babam  Babam babam neredesin Sensizlik zor bilemezsin Gel de gözyaşlarım dinsin Babam babam neredesin  Bu yalan dünyanın malı mülkü yalandır Babam olsaydı da servetim eksik olaydı Bir evlada babasının gölgesi yeter Babam olsaydı da bir yanım eksik olaydı Ah babam sensiz yaşasam mı ölem mi     
24,Abdurrahman Önül,Benim Gönlüm Medine'de,Sevdim Onu,"Medine'de güller açmış  Kokuyu cihana saçmış  Kralın giydiği taçmış  Benim hacım Medine'de.    Rasuldur başımın tacı  O'dur derdimin ilacı  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.    Kahinat hayrandır O'na   Gidemedim ravzasına  Gönül dayanırmı buna?  Benim gönlüm Medine'de.    Rasuldur başımın tacı  O'dur derdimin ilacı  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.    Aşkındadır divaneyim  Yıkılmışım viraneyim  Hu deyip deyip döneyim   Benim aşkım Medine'de.    Rasuldur başımın tacı  O'dur derdimin ilacı    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.    Hazineye bağlasalar  Yüzüklere donatsalar  Servete servet katsalar  Benim aklım Medine'de.    Rasuldur başımın tacı  O'dur derdimin ilacı  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.    Güllerini koklasaydım  Günahımı paklasaydım  Gülü güle dolasaydım  Benim Gülüm Medine'de.    Rasuldur başımın tacı  O'dur derdimin ilacı  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.  Salat selam Muhammed(s.a.v)'e  Şu kahinata duacı.                         Abdurrahman Önül...   "
25,Abdurrahman Önül,Götürün Beni,Arafat,"Bir hasret kokusu burnumda tüttü, Götürün hacılar götürün beni, Eridi bedenim takatım bitti, Götürün Rasul'e götürün beni.  Götürün o cana canda canana, Götürün ne olur yüce sultana, Nasib et diyerek ulu Rahman'a, Götürün aşkıma götürün beni.   Gidenler bağrıma ateş yakıyor, Gözümden kan gibi yaşlar akıyor, Yüreğim hasreti taşıyamıyor, Götürün hacılar götürün beni,      "
26,Abdurrahman Önül,Gözümsün,Sevdim Onu,Ya resul Allah âlemlere rahmetsin  Sen gözümsün nurumsun tüm dertlere dermansın Ben aciz günahkârım şefaat ya resul Allah Sen gözümsün nurumsun tüm dertlere dermansın Ben aciz günahkârım şefaat ya resul Allah  Sen hem gülsün hem reyhansın sen hem dertsin hem dermansın Sen hekimsin sen lokmansın şefaat ya resul Allah Sen hem gülsün hem reyhansın sen hem dertsin hem dermansın Sen hekimsin sen lokmansın şefaat ya resul Allah.   
27,Abdurrahman Önül,Gururlanma İnsanoğlu,Dosta Doğru,Gururlanma insanoğlu Ölmemeye çaren mi var Hazan olmuş bir gül gibi Solmamaya çaren mi var   Düşünmezsin hiç ölmeyi Terk etmezsin eğlenmeyi Yakası yok ak gömleği Giymemeye çaren mi var       
28,Abdurrahman Önül,Gül Kokulu,Canım Anam,"Gözün kadife karası, Benim gönlümün yarası, Nebilerin hatırası, Gül kokulu Beytullah'ım.  Seni görmeye ahdım var, Ömür çok kısa vakit dar, Bu hasret nereye kadar? Gül kokulu Beytullah'ım.   Karadır mübarek taşın, Bilemedim kaçtır yaşın? Senin de akmış gözyaşın, Gül kokulu Beytullah'ım.      "
29,Abdurrahman Önül,Gül Yüzlü Peygamberim,Öksüzüm,"Sen Mekkede doğan yüce Resulsun  Alemlere rahmet gönderilensin  Sana inananlar kurtuldu ebet  Merhameti sonsuz ey Peygamberim    Gül yüzlü, gül yüzlü Peygamberim  Sevdalı ümmetin yoluna senin  Eşin yok, benzerin cihanda senin  Merhameti sonsuz ey Peygamberim    Çektin çile, zulüm zalim kullardan  Üzdüler seni can peygamberim  Üf bile demedin sabır diledin  Merhameti sonsuz ey Peygamberim    Gül yüzlü, gül yüzlü Peygamberim  Sevdalı ümmetin yoluna senin  Eşin yok, benzerin cihanda senin  Merhameti sonsuz ey Peygamberim   "
30,Abdurrahman Önül,Gülyüzünü,Veysel Karani,Gül yüzünü rüyamızda görelim ya resul Allah Gül yüzünü rüyamızda görelim ya resul Allah Gül bahçene dünyamızda girelim ya resul Allah Gül bahçene dünyamızda girelim ya resul Allah  Resul Allah resul Allah şefaat ya resul Allah  Sensin gönüller sultanı getirdin yüce kuran-ı Sensin gönüller sultanı getirdin yüce kuran-ı Nuruna tendeki canı verelim ya resul Allah Nuruna tendeki canı verelim ya resul Allah  Resul Allah resul Allah şefaat ya resul Allah      
31,Abdurrahman Önül,Güvenemem,deli sevda,"Fani dünya ne istersin,  Gün olur sende bitersin,  Bazen dert, bazen kedersin,  Güvenemem sana dünya.  Güvenemem, güvenemem,  Dünya sana güvenemem,  Sende ben gibi fanisin.  Senin için gam çekemem.  Tez bozmuşsun düzenini,  Doyurmadın gözlerini,  Çoktan kaybettin kendini,  Güvenemem sana dünya.  Güvenemem, güvenemem,  Dünya sana güvenemem,  Sende ben gibi fanisin.  Senin için gam çekemem.  Kimine saraylar kurdun,  Kâh sakindin, kâh kudurdun,  Beni yerden yere vurdun,  Güvenemem sana dünya.      "
32,Abdurrahman Önül,Hacca Gidiyor Hacılar,ahmet.2014,Hacca gidiyor hacılar İnsanlara duacılar Başlar içimde acılar Özler dururum Mekke'yi  Kabe orda Zemzem orda Binbir gece gizem orda Merve orda Safa orda Gönüllere şifa orda   Beyaz ihramı giyerler Mevlayı niyaz ederler Arafatı seyrederler Özler dururum Mekkeyi  Kâbe orda Zemzem orda Binbir gece gizem orda Merve orda Safa orda Gönüllere şifa orda   Alın beni de götürün Toprağına yüzüm sürün Gelin bu halimi görün Özler dururum Mekke'yi      
33,Abdurrahman Önül,Hazreti Ömer,Ağlama Zeynebim,"Hele bakın hele bakın hele Ömer'e Düşmana korku salan Ömer'e bakın   Elinde kılıç çıkmış meydana Hele bakın hele bakın hele Ömer'e Adalet onda sadakat onda Hele bakın hele bakın hele Ömer'e  Hele bakın hele bakın hele Ömer'e Düşmana korku salan Ömer'e bakın   Öksüzü,yoksulu hep gözetirdi Hele bakın hele bakın hele Ömer'e Allah'a feda eyledi canı Hele bakın hele bakın hele Ömer'e  Hele bakın hele bakın hele Ömer'e Düşmana korku salan Ömer'e bakın   "
34,Abdurrahman Önül,Hep Böyle Olsa,Canım Anam,"Gönüller Mevlanın aşkıyla yansa, Gaflette olanlar ah bir uyansa, Paslanan gönüller nura boyansa, Dileğim Mevlâ'dan hep böyle olsa.  Kardeşçe yaşansın zulüm olmasın, Yeryüzüne fitne fesat dolmasın, Kötüler cihana hakim olmasın, Dileğim Mevlâ'dan hep böyle olsa.   İnsanlar şükretsin nankör olmasın, Yediği ekmeğe tekme atmasın, Kazancına haram lokma katmasın, Dileğim Mevlâ'dan hep böyle olsa.      "
35,Abdurrahman Önül,Hz. Hamza,Yana Yana,"Şehidlerin sen başıydın Hamza Peygamberin amcasıydın Hamza Düşmen gölgenden titrerdi Hamza Rüzgar gibi sen eserdin Hamza  Sen ölünce peygamber ağladı Gökte melekler inledi Hamza Sevdalıyız biz yoluna Hamza Can Hamza can, can Hamza can  Dile gelse de konuşsa Uhud Sanki birden haykıracak Hamza Gönüllerde senin yerin başka Unutmak mümkün mü seni Hamza  Sen ölünce peygamber ağladı Gökte melekler inledi Hamza Sevdalıyız biz yoluna Hamza Can Hamza can, can Hamza can   "
36,Abdurrahman Önül,İbrahim`e Götürdüler,Sahabeler,Ben bende değilim bu gün başka başka âlemdeyim Beytullaha çağırdılar aşklarının içindeyim  İbrahim�e götürdüler bir hoş bade içirdiler Beni benden götürdüler âlemlerin seyrindeyim Beni benden götürdüler âlemlerin seyrindeyim  Sefa Merve tepesinde hacer annem İsmail de Bekliyorlardı beni de bir doyulmaz hallerdeyim  İbrahim�e götürdüler bir hoş bade içirdiler Beni benden götürdüler âlemlerin seyrindeyim Beni benden götürdüler âlemlerin seyrindeyim      
37,Abdurrahman Önül,Kabe,Kerbela II,Yine bu gün seni andım ah hüseynim vah hüseynim Döktük gözden kanlı yaşlar ah hüseynim vah hüseynim Döktük gözden kanlı yaşlar ah hüseynim vah hüseynim  Bu gün rehberin matemi bu gün güllerden aşure Olsun sana canlar feda ah hüseynim vah hüseynim Olsun sana canlar feda ah hüseynim vah hüseynim  Olmaz olaydı kerbela ah hüseynim vah hüseynim Kalsın mahşere bu dava ah hüseynim vah hüseynim Kalsın mahşere bu dava ah hüseynim vah hüseynim  Bu gün rehberin matemi bu gün güllerden aşure Olsun sana canlar feda ah hüseynim vah hüseynim Olsun sana canlar feda ah hüseynim vah hüseynim   
38,Abdurrahman Önül,Kâbe Yolları,ahmet.2014,Umrumdan çıktım yürüdüm Mum oldum sızdım eridim Şükür Hakk'a yüzler sürdüm  Güzeldir Kâbe yolları  Ay doğarken çıktım yola Salavatlar verdim dile Gel gidelim cümle vile Güzeldir Kâbe yolları   Mina'da kurulur pazar Hacılar armağan düzer Melekler sevabın yazar Güzeldir Kâbe yolları  Ay doğarken çıktım yola Salavatlar verdim dile  Gel gidelim cümle vile Güzeldir Kâbe yolları   Deveci deve katarlar Hacılar kuma batarlar Şeytanı taşa tutarlar Güzeldir Kâbe yolları  Ay doğarken çıktım yola Salavatlar verdim dile Gel gidelim cümle vile güzeldir Kâbe yolları  
39,Abdurrahman Önül,Kâbe'de Hacılar,Arafat,"Kâbe'de hacılar Hu der Allah,  Yer,gök inim inim iniler Allah,  Melekler gözlerini yeniler Allah.    İzin ver de Kâbe'ni görelim Allah,  İzin ver de yolunda ölelim Allah,  Göster cemalini görelim Allah.    ***    Kâbe'nin yolları taşlıdır Allah,  Hacıların gözleri yaşlıdır Allah,  Dervişlerin ciğeri ateşlidir Allah.    İzin ver de Kâbe'ni görelim Allah,  İzin ver de yolunda ölelim Allah,  Göster cemalini görelim Allah.    ***    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]  Kâbe'nin yolları çukurdur Allah,  Hacıların işleri zikirdir Allah,  Mevla'sına her dem şükürdür Allah.    İzin ver de Kâbe'ni görelim Allah,  İzin ver de yolunda ölelim Allah,  Göster cemalini görelim Allah.    ***    Kâbe'nin örtüsü yeşil Allah,  Gün doğmadan ışır Allah,  Hepimizi Kâbe'ne çağır Allah.    İzin ver de Kâbe'ni görelim Allah,  İzin ver de yolunda ölelim Allah,  Göster cemalini görelim Allah.   "
40,Abdurrahman Önül,Kabenin Yolları,Veysel Karani,"Kabenin yolları bölük bölüktür  Kabenin yolları bölük bölüktür  Benim yüreciğim delik deliktir  Benim yüreciğim delik deliktir    Dünya dedikleri bir gölgeliktir  Dünya dedikleri bir gölgeliktir  Aman kabem varsam sana yüzüm gözüm sürsem sana  Aman kabem varsam sana yüzüm gözüm sürsem sana    Eşim dostum yüklesinler yükümü    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Eşim dostum yüklesinler yükümü  Komşularım helal etsin hakkını  Komşularım helal etsin hakkını    Görmez oldu bura ile yakını  Görmez oldu bura ile yakını  Aman kabem varsam sana yüzüm gözüm sürsem sana  Aman kabem varsam sana yüzüm gözüm sürsem sana    Aman kabem varsam sana yüzüm gözüm sürsem sana  Aman kabem varsam sana yüzüm gözüm sürsem sana   "
41,Abdurrahman Önül,Kabir,Canım Anam,"Sanma ki kabirler kemik yığını,  Biz duymayız onlar duyar bizleri,  Sanma kör etmişler gözün ferini,  Biz görmeyiz onlar görür bizleri.      Kabir ehli dertlerini diyemez,  İzin yoktur yol bulup da gidemez,  İnsan oğlu girmedikçe bilemez,  Uyumazlar hep açıktır gözleri.      Gel ey kardeş uyanalım burada,  Bak insanın akıbeti ortada,  Bizde bir gün yatacağız burada,  Her kabirin değişiktir halleri.   "
42,Abdurrahman Önül,Kabir Bizi Bekliyor,Ağlama Zeynebim,Hepimiz dünyada bir misafirimiz Aldığımız nefes bize emanet Adım adım tükeniyor ömrümüz Dönüşü yok kabir bizi bekliyor Gel uyansana  Belki yarın belki daha öncedir Ölüm ne yaşlıya ne de gencedir Sırası gelene kefen biçilir Azrail gelmeden gel Rabb'ine dön       
43,Abdurrahman Önül,Kadiriler Geliyor,Canım Anam,"Ya ilahi bakisin, Yer göğün sahibisin, Bunu tüm âlem bilsin, Pirleridir Geylani.   Kadiriler geliyor, Dağlar taşlar inliyor, Herkes susmuş dinliyor, Pirleridir Geylani.  Ya ilahi bakisin, Yer göğün sahibisin, Bunu tüm âlem bilsin, Pirleridir Geylani.   Vurur defi dengine, Sesi çıkar engine, Duyur fakir zengine, Pirleridir Geylani.  Ya ilahi bakisin, Yer göğün sahibisin,     "
44,Abdurrahman Önül,Kapında Bir Köle,Sahabeler,Kapında bir köle olsaydık senin ey resul Bastığın topraklar olsaydık senin ey resul Bastığın topraklar olsaydık senin ey resul  Ey nebi ey resul bırakma bizleri Ey resul ey nebi unutma bizleri Ey resul ey nebi bırakma bizleri  Âlemin nurusun sen ayı güneşisin Dertlere dermansın sen ey yüce resulsün Dertlere dermansın sen ey yüce resulsün  Ey nebi ey resul bırakma bizleri Ey resul ey nebi unutma bizleri Ey resul ey nebi bırakma bizleri   
45,Abdurrahman Önül,Kerbela,Öksüzüm,"(Medine halkı ayakta 'Hüseyin'im gitme' karar karardı lakin gidecekti Abdullah bin Muti meşhur sahabi gelecek Hüseyin'in boynuna sarılacak 'Hüseyin'im kurbanın olayım gitme' diyecekti 'kurbanın olayım'. '___ halkına güvenme, kurbanın olayım gitme Hüseyin'im, Osman gibi vururlar seni de, Osman'ı o saffın başında öldürdüler o nasipsiz insanlar, gitme Hüseyin)    İmam Hüseyin'i vurdular  Kolun kanadın kırdılar  Al kanlara boyadılar  Kerbelada, Kerbelada  Al kanlara boyadılar  Kerbelada, Kerbelada    (iki gündür su içemiyorlardı bir damla ne ki bir damla ne ki çocuklar feryat ediyordu su diye anaların sütü kurumuştu su yoktu 'bir damla su verin' dedi 'yok' diyorlardı isyan etti Hüseyin komutanla konuştu bu kez 'Allah'tan korkun' dedi 'şu Fırat ve Dicleden şuanda Yahudiler Hıristiyanlar su içiyorlar siz Peygamber torunlarına bir damla su vermiyorsunuz')    İmam Hüseyin susamıştı  Bir yudum su aramıştı  Ana yüreği yanmıştı  Kerbelada, Kerbelada  Ana yüreği yanmıştı  Kerbelada, Kerbelada   "
